date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
2016-04-03,0.0,8.7,19.2,80.0,1017.8,6.9,86.0,55.0,9.0
2016-04-04,0.0,8.6,17.2,85.0,1015.1,6.2,109.0,74.0,9.0
2016-04-05,0.0,8.0,19.4,81.0,1011.9,5.6,124.0,32.0,12.0
2016-04-06,0.0,8.6,19.8,85.0,1011.1,4.4,122.0,86.0,12.0
2016-04-07,0.0,8.3,18.7,80.0,1008.2,7.9,80.0,50.0,11.0
2016-04-08,10.9,8.6,19.1,82.0,1002.1,8.0,52.0,98.0,16.0
2016-04-09,21.8,10.3,13.2,88.0,1002.1,7.9,28.0,100.0,18.0
2016-04-10,0.0,8.6,18.8,76.0,1007.4,4.7,162.0,51.0,10.0
2016-04-11,0.0,8.1,20.7,76.0,1011.5,6.2,149.0,27.0,10.0
2016-04-12,0.0,8.7,20.6,72.0,1012.3,6.7,201.0,39.0,5.0
2016-04-13,0.6,10.5,20.4,78.0,1008.7,8.6,74.0,57.0,9.0
2016-04-14,2.5,9.9,20.2,73.0,1008.1,5.2,177.0,45.0,8.0
2016-04-15,0.0,10.7,19.5,73.0,1012.4,9.1,59.0,49.0,7.0
2016-04-16,0.0,10.0,21.6,73.0,1012.0,6.6,114.0,32.0,5.0
2016-04-17,1.6,10.2,22.3,77.0,1011.0,6.9,152.0,70.0,12.0
2016-04-18,0.0,12.0,21.7,76.0,1012.4,5.9,61.0,49.0,9.0
2016-04-19,6.2,10.8,18.2,72.0,1016.6,10.2,69.0,31.0,10.0
2016-04-20,0.0,10.8,18.5,63.0,1023.8,6.8,127.0,13.0,0.0
2016-04-21,0.0,7.5,19.6,70.0,1024.3,6.7,119.0,41.0,5.0
2016-04-22,0.0,9.8,19.7,72.0,1015.9,5.9,114.0,71.0,3.0
2016-04-23,7.0,11.5,16.9,87.0,1006.5,6.7,56.0,88.0,17.0
2016-04-24,4.6,9.5,15.1,81.0,1002.2,11.4,62.0,100.0,16.0
2016-04-25,0.0,7.0,15.0,59.0,1007.3,6.2,217.0,55.0,0.0
2016-04-26,1.4,5.3,15.9,68.0,1007.5,8.6,55.0,39.0,3.0
2016-04-27,0.0,8.3,18.5,63.0,1005.2,12.8,100.0,45.0,0.0
2016-04-28,0.0,7.7,12.8,58.0,1013.9,15.5,53.0,74.0,0.0
2016-04-29,0.0,8.1,16.7,56.0,1017.9,9.5,48.0,6.0,0.0
2016-04-30,0.0,5.0,18.1,66.0,1016.8,7.8,72.0,41.0,3.0
2016-05-01,12.2,10.5,13.7,77.0,1012.0,12.9,38.0,89.0,14.0
2016-05-02,6.7,10.2,18.1,76.0,1011.9,11.4,18.0,86.0,11.0
2016-05-03,0.8,8.6,22.6,67.0,1012.3,4.8,264.0,42.0,4.0
2016-05-04,0.0,8.0,21.6,60.0,1016.0,6.7,8.0,31.0,0.0
2016-05-05,0.2,10.2,19.6,63.0,1020.7,8.7,16.0,38.0,0.0
2016-05-06,0.0,10.1,21.0,65.0,1018.0,6.6,53.0,8.0,0.0
